94	13	G	3	7	1	1	mjksnj	ਮੰਨੈ ਜਮ ਕੈ ਸਾਥਿ ਨ ਜਾਇ ॥
95	13	G	3	7	1	1	Annh	ਐਸਾ ਨਾਮੁ ਨਿਰੰਜਨੁ ਹੋਇ ॥
96	13	G	3	8	1	1	jkmjmk	ਜੇ ਕੋ ਮੰਨਿ ਜਾਣੈ ਮਨਿ ਕੋਇ ॥੧੩॥
97	14	G	3	8	1	1	mmTnp	ਮੰਨੈ ਮਾਰਗਿ ਠਾਕ ਨ ਪਾਇ ॥
98	14	G	3	8	1	1	mpspj	ਮੰਨੈ ਪਤਿ ਸਿਉ ਪਰਗਟੁ ਜਾਇ ॥
99	14	G	3	9	1	1	mmncp	ਮੰਨੈ ਮਗੁ ਨ ਚਲੈ ਪੰਥੁ ॥
100	14	G	3	9	1	1	mDss	ਮੰਨੈ ਧਰਮ ਸੇਤੀ ਸਨਬੰਧੁ ॥
101	14	G	3	9	1	1	Annh	ਐਸਾ ਨਾਮੁ ਨਿਰੰਜਨੁ ਹੋਇ ॥
102	14	G	3	9	1	1	jkmjmk	ਜੇ ਕੋ ਮੰਨਿ ਜਾਣੈ ਮਨਿ ਕੋਇ ॥੧੪॥
103	15	G	3	10	1	1	mpmd	ਮੰਨੈ ਪਾਵਹਿ ਮੋਖੁ ਦੁਆਰੁ ॥
104	15	G	3	10	1	1	mps	ਮੰਨੈ ਪਰਵਾਰੈ ਸਾਧਾਰੁ ॥
105	15	G	3	10	1	1	mqqgs	ਮੰਨੈ ਤਰੈ ਤਾਰੇ ਗੁਰੁ ਸਿਖ ॥
106	15	G	3	10	1	1	mnBnB	ਮੰਨੈ ਨਾਨਕ ਭਵਹਿ ਨ ਭਿਖ ॥
107	15	G	3	11	1	1	Annh	ਐਸਾ ਨਾਮੁ ਨਿਰੰਜਨੁ ਹੋਇ ॥
108	15	G	3	11	1	1	jkmjmk	ਜੇ ਕੋ ਮੰਨਿ ਜਾਣੈ ਮਨਿ ਕੋਇ ॥੧੫॥
109	16	G	3	11	1	1	pppp	ਪੰਚ ਪਰਵਾਣ ਪੰਚ ਪਰਧਾਨੁ ॥
110	16	G	3	12	1	1	ppdm	ਪੰਚੇ ਪਾਵਹਿ ਦਰਗਹਿ ਮਾਨੁ ॥
111	16	G	3	12	1	1	psdr	ਪੰਚੇ ਸੋਹਹਿ ਦਰਿ ਰਾਜਾਨੁ ॥
112	16	G	3	12	1	1	pkgeD	ਪੰਚਾ ਕਾ ਗੁਰੁ ਏਕੁ ਧਿਆਨੁ ॥
113	16	G	3	12	1	1	jkkkv	ਜੇ ਕੋ ਕਹੈ ਕਰੈ ਵੀਚਾਰੁ ॥
114	16	G	3	13	1	1	kkkns	ਕਰਤੇ ਕੈ ਕਰਣੈ ਨਾਹੀ ਸੁਮਾਰੁ ॥
115	16	G	3	13	1	1	DDdkp	ਧੌਲੁ ਧਰਮੁ ਦਇਆ ਕਾ ਪੂਤੁ ॥
116	16	G	3	13	1	1	sQrjs	ਸੰਤੋਖੁ ਥਾਪਿ ਰਖਿਆ ਜਿਨਿ ਸੂਤਿ ॥
117	16	G	3	14	1	1	jkbhs	ਜੇ ਕੋ ਬੁਝੈ ਹੋਵੈ ਸਚਿਆਰੁ ॥
118	16	G	3	14	1	1	DakB	ਧਵਲੈ ਉਪਰਿ ਕੇਤਾ ਭਾਰੁ ॥
119	16	G	3	14	1	1	Dhphh	ਧਰਤੀ ਹੋਰੁ ਪਰੈ ਹੋਰੁ ਹੋਰੁ ॥
120	16	G	3	14	1	1	qqBqkj	ਤਿਸ ਤੇ ਭਾਰੁ ਤਲੈ ਕਵਣੁ ਜੋਰੁ ॥
121	16	G	3	15	1	1	jjrkn	ਜੀਅ ਜਾਤਿ ਰੰਗਾ ਕੇ ਨਾਵ ॥
122	16	G	3	15	1	1	slvk	ਸਭਨਾ ਲਿਖਿਆ ਵੁੜੀ ਕਲਾਮ ॥
123	16	G	3	15	1	1	elljk	ਏਹੁ ਲੇਖਾ ਲਿਖਿ ਜਾਣੈ ਕੋਇ ॥
124	16	G	3	15	1	1	llkh	ਲੇਖਾ ਲਿਖਿਆ ਕੇਤਾ ਹੋਇ ॥
125	16	G	3	16	1	1	kqsr	ਕੇਤਾ ਤਾਣੁ ਸੁਆਲਿਹੁ ਰੂਪੁ ॥
126	16	G	3	16	1	1	kdjkk	ਕੇਤੀ ਦਾਤਿ ਜਾਣੈ ਕੌਣੁ ਕੂਤੁ ॥
127	16	G	3	16	1	1	kpek	ਕੀਤਾ ਪਸਾਉ ਏਕੋ ਕਵਾਉ ॥
128	16	G	3	17	1	1	qqhld	ਤਿਸ ਤੇ ਹੋਏ ਲਖ ਦਰੀਆਉ ॥
129	16	G	3	17	1	1	kkkv	ਕੁਦਰਤਿ ਕਵਣ ਕਹਾ ਵੀਚਾਰੁ ॥
130	16	G	3	17	1	1	vnjev	ਵਾਰਿਆ ਨ ਜਾਵਾ ਏਕ ਵਾਰ ॥
131	16	G	3	18	1	1	jqBsBk	ਜੋ ਤੁਧੁ ਭਾਵੈ ਸਾਈ ਭਲੀ ਕਾਰ ॥
132	16	G	3	18	1	1	qssn	ਤੂ ਸਦਾ ਸਲਾਮਤਿ ਨਿਰੰਕਾਰ ॥੧੬॥
133	17	G	3	18	1	1	AjAB	ਅਸੰਖ ਜਪ ਅਸੰਖ ਭਾਉ ॥
134	17	G	3	19	1	1	ApAqq	ਅਸੰਖ ਪੂਜਾ ਅਸੰਖ ਤਪ ਤਾਉ ॥
135	17	G	3	19	1	1	Agmvp	ਅਸੰਖ ਗਰੰਥ ਮੁਖਿ ਵੇਦ ਪਾਠ ॥
136	17	G	3	19	1	1	Ajmra	ਅਸੰਖ ਜੋਗ ਮਨਿ ਰਹਹਿ ਉਦਾਸ ॥
137	17	G	4	1	1	1	ABggv	ਅਸੰਖ ਭਗਤ ਗੁਣ ਗਿਆਨ ਵੀਚਾਰ ॥
138	17	G	4	1	1	1	AsAd	ਅਸੰਖ ਸਤੀ ਅਸੰਖ ਦਾਤਾਰ ॥
139	17	G	4	1	1	1	AsmBs	ਅਸੰਖ ਸੂਰ ਮੁਹ ਭਖ ਸਾਰ ॥
140	17	G	4	2	1	1	Amllq	ਅਸੰਖ ਮੋਨਿ ਲਿਵ ਲਾਇ ਤਾਰ ॥
141	17	G	4	2	1	1	kkkv	ਕੁਦਰਤਿ ਕਵਣ ਕਹਾ ਵੀਚਾਰੁ ॥
142	17	G	4	2	1	1	vnjev	ਵਾਰਿਆ ਨ ਜਾਵਾ ਏਕ ਵਾਰ ॥
143	17	G	4	2	1	1	jqBsBk	ਜੋ ਤੁਧੁ ਭਾਵੈ ਸਾਈ ਭਲੀ ਕਾਰ ॥
144	17	G	4	3	1	1	qssn	ਤੂ ਸਦਾ ਸਲਾਮਤਿ ਨਿਰੰਕਾਰ ॥੧੭॥
145	18	G	4	3	1	1	AmAG	ਅਸੰਖ ਮੂਰਖ ਅੰਧ ਘੋਰ ॥
146	18	G	4	3	1	1	Ach	ਅਸੰਖ ਚੋਰ ਹਰਾਮਖੋਰ ॥
147	18	G	4	4	1	1	AAkjj	ਅਸੰਖ ਅਮਰ ਕਰਿ ਜਾਹਿ ਜੋਰ ॥
148	18	G	4	4	1	1	Aghk	ਅਸੰਖ ਗਲਵਢ ਹਤਿਆ ਕਮਾਹਿ ॥
149	18	G	4	4	1	1	Appkj	ਅਸੰਖ ਪਾਪੀ ਪਾਪੁ ਕਰਿ ਜਾਹਿ ॥
150	18	G	4	4	1	1	AkkP	ਅਸੰਖ ਕੂੜਿਆਰ ਕੂੜੇ ਫਿਰਾਹਿ ॥
151	18	G	4	5	1	1	AmmBK	ਅਸੰਖ ਮਲੇਛ ਮਲੁ ਭਖਿ ਖਾਹਿ ॥
152	18	G	4	5	1	1	AnskB	ਅਸੰਖ ਨਿੰਦਕ ਸਿਰਿ ਕਰਹਿ ਭਾਰੁ ॥
153	18	G	4	5	1	1	nnkv	ਨਾਨਕੁ ਨੀਚੁ ਕਹੈ ਵੀਚਾਰੁ ॥
154	18	G	4	6	1	1	vnjev	ਵਾਰਿਆ ਨ ਜਾਵਾ ਏਕ ਵਾਰ ॥
155	18	G	4	6	1	1	jqBsBk	ਜੋ ਤੁਧੁ ਭਾਵੈ ਸਾਈ ਭਲੀ ਕਾਰ ॥
156	18	G	4	6	1	1	qssn	ਤੂ ਸਦਾ ਸਲਾਮਤਿ ਨਿਰੰਕਾਰ ॥੧੮॥
